datetime_to_utc,location_id,station_name,latitude,longitude,pm25,pm25_next_hour,predicted_pm25_xgboost,predicted_pm25_persistence,predicted_pm25_hybrid,xgboost_absolute_error,persistence_absolute_error,hybrid_absolute_error,forecast_change_pm25,forecast_change_percent,predicted_pm25_subindex,aqi_category,risk_level,forecast_direction,recommendation,alert_message
2025-12-25 04:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,76.0,76.7,39.26,76.0,76.0,37.44072647094727,0.7000000000000028,0.7000000000000028,-36.74,-48.34,65,Satisfactory,Low,Improving sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 39.3 µg/m³. Conditions are improving sharply."
2025-12-25 04:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,7.73,7.73,37.65,7.73,7.73,29.92406036376953,0.0,0.0,29.92,387.12,62,Satisfactory,Low,Rising sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 37.7 µg/m³. Conditions are rising sharply."
2025-12-25 04:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,87.3,77.4,82.52,87.3,87.3,5.117265319824213,9.899999999999991,9.899999999999991,-4.78,-5.48,174,Moderately Polluted,Moderate,Improving,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali Village, Chennai - TNPCB: next-hour PM2.5 is forecast at 82.5 µg/m³. Conditions are improving."
2025-12-25 04:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,34.2,59.4,33.38,34.2,34.2,26.018618011474608,25.2,25.2,-0.82,-2.39,55,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 33.4 µg/m³. Conditions are stable."
2025-12-25 04:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,84.9,74.7,63.66,84.9,84.9,11.040591430664064,10.200000000000005,10.200000000000005,-21.24,-25.02,110,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 63.7 µg/m³. Conditions are improving sharply."
2025-12-25 04:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,96.0,96.0,77.94,96.0,96.0,18.05604553222656,0.0,0.0,-18.06,-18.81,159,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Perungudi, Chennai - TNPCB: next-hour PM2.5 is forecast at 77.9 µg/m³. Conditions are improving sharply."
2025-12-25 05:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,76.7,46.7,62.22,76.7,76.7,15.524296569824216,30.0,30.0,-14.48,-18.87,105,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali, Chennai - CPCB: next-hour PM2.5 is forecast at 62.2 µg/m³. Conditions are improving sharply."
2025-12-25 05:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,7.73,7.73,37.35,7.73,7.73,29.622279663085937,0.0,0.0,29.62,383.21,62,Satisfactory,Low,Rising sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 37.4 µg/m³. Conditions are rising sharply."
2025-12-25 05:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,77.4,67.4,69.71,77.4,77.4,2.306611633300776,10.0,10.0,-7.69,-9.94,131,Moderately Polluted,Moderate,Improving,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali Village, Chennai - TNPCB: next-hour PM2.5 is forecast at 69.7 µg/m³. Conditions are improving."
2025-12-25 05:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,59.4,73.6,54.12,59.4,59.4,19.47543869018554,14.199999999999996,14.199999999999996,-5.28,-8.88,90,Satisfactory,Low,Improving,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Royapuram, Chennai - TNPCB is forecast to remain within the satisfactory category at 54.1 µg/m³. Conditions are improving."
2025-12-25 05:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,74.7,66.7,67.87,74.7,74.7,1.173405456542966,8.0,8.0,-6.83,-9.14,124,Moderately Polluted,Moderate,Improving,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 67.9 µg/m³. Conditions are improving."
2025-12-25 05:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,96.0,90.4,73.92,96.0,96.0,16.483328247070318,5.599999999999994,5.599999999999994,-22.08,-23.0,145,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Perungudi, Chennai - TNPCB: next-hour PM2.5 is forecast at 73.9 µg/m³. Conditions are improving sharply."
2025-12-25 06:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,46.7,29.2,48.65,46.7,46.7,19.44956283569336,17.500000000000004,17.500000000000004,1.95,4.17,81,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 48.6 µg/m³. Conditions are stable."
2025-12-25 06:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,7.73,7.73,33.31,7.73,7.73,25.58003952026367,0.0,0.0,25.58,330.92,55,Satisfactory,Low,Rising sharply,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the satisfactory category at 33.3 µg/m³. Conditions are rising sharply."
2025-12-25 06:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,67.4,59.9,67.12,67.4,67.4,7.221734619140626,7.500000000000007,7.500000000000007,-0.28,-0.41,122,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali Village, Chennai - TNPCB: next-hour PM2.5 is forecast at 67.1 µg/m³. Conditions are stable."
2025-12-25 06:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,73.6,83.0,64.89,73.6,73.6,18.108680725097656,9.400000000000006,9.400000000000006,-8.71,-11.83,114,Moderately Polluted,Moderate,Improving,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Royapuram, Chennai - TNPCB: next-hour PM2.5 is forecast at 64.9 µg/m³. Conditions are improving."
2025-12-25 06:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,66.7,53.2,72.48,66.7,66.7,19.27902679443359,13.5,13.5,5.78,8.66,140,Moderately Polluted,Moderate,Rising,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 72.5 µg/m³. Conditions are rising."
2025-12-25 06:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,90.4,86.0,77.56,90.4,90.4,8.444190979003906,4.400000000000006,4.400000000000006,-12.84,-14.21,158,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Perungudi, Chennai - TNPCB: next-hour PM2.5 is forecast at 77.6 µg/m³. Conditions are improving sharply."
2025-12-25 07:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,29.2,27.7,24.46,29.2,29.2,3.236430358886718,1.5,1.5,-4.74,-16.22,41,Good,Low,Improving,Air quality is suitable for normal outdoor activity.,"Manali, Chennai - CPCB is forecast to remain within the good category at 24.5 µg/m³. Conditions are improving."
2025-12-25 07:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,7.73,7.73,25.64,7.73,7.73,17.91134407043457,0.0,0.0,17.91,231.71,43,Good,Low,Rising sharply,Air quality is suitable for normal outdoor activity.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the good category at 25.6 µg/m³. Conditions are rising sharply."
2025-12-25 07:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,59.9,56.1,61.98,59.9,59.9,5.883383178710936,3.799999999999997,3.799999999999997,2.08,3.48,104,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali Village, Chennai - TNPCB: next-hour PM2.5 is forecast at 62.0 µg/m³. Conditions are stable."
2025-12-25 07:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,83.0,76.4,68.87,83.0,83.0,7.525617980957037,6.599999999999994,6.599999999999994,-14.13,-17.02,128,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Royapuram, Chennai - TNPCB: next-hour PM2.5 is forecast at 68.9 µg/m³. Conditions are improving sharply."
2025-12-25 07:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,53.2,69.2,59.65,53.2,53.2,9.554007720947268,16.0,16.0,6.45,12.12,99,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Arumbakkam, Chennai - TNPCB is forecast to remain within the satisfactory category at 59.6 µg/m³. Conditions are rising."
2025-12-25 07:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,86.0,85.0,90.4,86.0,86.0,5.397331237792969,1.0,1.0,4.4,5.11,199,Moderately Polluted,Moderate,Rising,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Perungudi, Chennai - TNPCB: next-hour PM2.5 is forecast at 90.4 µg/m³. Conditions are rising."
2025-12-25 08:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,27.7,50.0,27.71,27.7,27.7,22.294734954833984,22.3,22.3,0.01,0.02,46,Good,Low,Stable,Air quality is suitable for normal outdoor activity.,"Manali, Chennai - CPCB is forecast to remain within the good category at 27.7 µg/m³. Conditions are stable."
2025-12-25 08:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,7.73,7.73,29.92,7.73,7.73,22.19454719543457,0.0,0.0,22.19,287.12,50,Good,Low,Rising sharply,Air quality is suitable for normal outdoor activity.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the good category at 29.9 µg/m³. Conditions are rising sharply."
2025-12-25 08:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,56.1,57.7,58.02,56.1,56.1,0.318016815185544,1.6000000000000014,1.6000000000000014,1.92,3.42,97,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 58.0 µg/m³. Conditions are stable."
2025-12-25 08:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,76.4,67.0,64.24,76.4,76.4,2.7565994262695312,9.400000000000006,9.400000000000006,-12.16,-15.91,112,Moderately Polluted,Moderate,Improving sharply,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Royapuram, Chennai - TNPCB: next-hour PM2.5 is forecast at 64.2 µg/m³. Conditions are improving sharply."
2025-12-25 08:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,69.2,68.1,71.93,69.2,69.2,3.8252929687500057,1.1000000000000083,1.1000000000000083,2.73,3.94,138,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 71.9 µg/m³. Conditions are stable."
2025-12-25 08:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,85.0,59.6,77.11,85.0,85.0,17.508970642089842,25.4,25.4,-7.89,-9.28,156,Moderately Polluted,Moderate,Improving,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Perungudi, Chennai - TNPCB: next-hour PM2.5 is forecast at 77.1 µg/m³. Conditions are improving."
2025-12-25 09:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,50.0,44.6,58.11,50.0,50.0,13.511534118652342,5.399999999999999,5.399999999999999,8.11,16.22,97,Satisfactory,Low,Rising,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 58.1 µg/m³. Conditions are rising."
2025-12-25 09:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,7.73,7.73,24.49,7.73,7.73,16.759751815795898,0.0,0.0,16.76,216.81,41,Good,Low,Rising sharply,Air quality is suitable for normal outdoor activity.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the good category at 24.5 µg/m³. Conditions are rising sharply."
2025-12-25 09:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,57.7,54.8,59.21,57.7,57.7,4.409796905517581,2.9000000000000057,2.9000000000000057,1.51,2.62,99,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali Village, Chennai - TNPCB is forecast to remain within the satisfactory category at 59.2 µg/m³. Conditions are stable."
2025-12-25 09:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,67.0,67.2,67.52,67.0,67.0,0.3214080810546846,0.2000000000000028,0.2000000000000028,0.52,0.78,123,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Royapuram, Chennai - TNPCB: next-hour PM2.5 is forecast at 67.5 µg/m³. Conditions are stable."
2025-12-25 09:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,68.1,312.0,91.12,68.1,68.1,220.87747192382807,243.9,243.9,23.02,33.81,201,Poor,High,Rising sharply,Sensitive groups should avoid prolonged outdoor exposure. Consider masks and indoor alternatives.,"Air-quality caution for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 91.1 µg/m³. Conditions are rising sharply."
2025-12-25 09:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,59.6,58.6,59.45,59.6,59.6,0.8461669921874986,1.0,1.0,-0.15,-0.26,99,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 59.4 µg/m³. Conditions are stable."
2025-12-25 10:30:00+00:00,2586,"Manali, Chennai - CPCB",13.164544,80.26285,44.6,35.0,43.87,44.6,44.6,8.869132995605469,9.6,9.6,-0.73,-1.64,73,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Manali, Chennai - CPCB is forecast to remain within the satisfactory category at 43.9 µg/m³. Conditions are stable."
2025-12-25 10:30:00+00:00,5655,"Velachery Res. Area, Chennai - CPCB",13.0052189,80.2398125,7.73,7.73,30.5,7.73,7.73,22.766612548828125,0.0,0.0,22.77,294.52,50,Good,Low,Rising sharply,Air quality is suitable for normal outdoor activity.,"Velachery Res. Area, Chennai - CPCB is forecast to remain within the good category at 30.5 µg/m³. Conditions are rising sharply."
2025-12-25 10:30:00+00:00,10780,"Manali Village, Chennai - TNPCB",13.1662,80.2584,54.8,55.0,64.0,54.8,54.8,9.004615783691406,0.2000000000000028,0.2000000000000028,9.2,16.8,111,Moderately Polluted,Moderate,Rising,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Manali Village, Chennai - TNPCB: next-hour PM2.5 is forecast at 64.0 µg/m³. Conditions are rising."
2025-12-25 10:30:00+00:00,11578,"Royapuram, Chennai - TNPCB",13.1036,80.2909,67.2,63.0,67.11,67.2,67.2,4.106704711914063,4.200000000000003,4.200000000000003,-0.09,-0.14,122,Moderately Polluted,Moderate,Stable,"Children, older adults and people with respiratory conditions should limit prolonged outdoor activity.","Air-quality caution for Royapuram, Chennai - TNPCB: next-hour PM2.5 is forecast at 67.1 µg/m³. Conditions are stable."
2025-12-25 10:30:00+00:00,11581,"Arumbakkam, Chennai - TNPCB",13.0664,80.2112,312.0,730.0,194.81,312.0,312.0,535.1889190673828,418.0,418.0,-117.19,-37.56,358,Very Poor,Very High,Improving sharply,Avoid strenuous outdoor activity. Keep windows closed during peak pollution periods and use indoor filtration where available.,"High-priority alert for Arumbakkam, Chennai - TNPCB: next-hour PM2.5 is forecast at 194.8 µg/m³ with very poor air quality. Conditions are improving sharply."
2025-12-25 10:30:00+00:00,12046,"Perungudi, Chennai - TNPCB",12.9533,80.2357,58.6,62.0,60.71,58.6,58.6,1.2880210876464844,3.3999999999999986,3.3999999999999986,2.11,3.6,100,Satisfactory,Low,Stable,Sensitive individuals may reduce prolonged outdoor exertion if they experience discomfort.,"Perungudi, Chennai - TNPCB is forecast to remain within the satisfactory category at 60.7 µg/m³. Conditions are stable."
